./data/JPEGImages\2007_001377.jpg,./data/SegmentationClass\2007_001377.png
./data/JPEGImages\2007_001397.jpg,./data/SegmentationClass\2007_001397.png
./data/JPEGImages\2007_001408.jpg,./data/SegmentationClass\2007_001408.png
./data/JPEGImages\2007_001416.jpg,./data/SegmentationClass\2007_001416.png
./data/JPEGImages\2007_001420.jpg,./data/SegmentationClass\2007_001420.png
./data/JPEGImages\2007_001423.jpg,./data/SegmentationClass\2007_001423.png
./data/JPEGImages\2007_001430.jpg,./data/SegmentationClass\2007_001430.png
./data/JPEGImages\2007_001439.jpg,./data/SegmentationClass\2007_001439.png
./data/JPEGImages\2007_001457.jpg,./data/SegmentationClass\2007_001457.png
./data/JPEGImages\2007_001458.jpg,./data/SegmentationClass\2007_001458.png
./data/JPEGImages\2007_001487.jpg,./data/SegmentationClass\2007_001487.png
./data/JPEGImages\2007_001568.jpg,./data/SegmentationClass\2007_001568.png
./data/JPEGImages\2007_001585.jpg,./data/SegmentationClass\2007_001585.png
./data/JPEGImages\2007_001586.jpg,./data/SegmentationClass\2007_001586.png
./data/JPEGImages\2007_001587.jpg,./data/SegmentationClass\2007_001587.png
./data/JPEGImages\2007_001594.jpg,./data/SegmentationClass\2007_001594.png
./data/JPEGImages\2007_001595.jpg,./data/SegmentationClass\2007_001595.png
./data/JPEGImages\2007_001602.jpg,./data/SegmentationClass\2007_001602.png
./data/JPEGImages\2007_001609.jpg,./data/SegmentationClass\2007_001609.png
./data/JPEGImages\2007_001630.jpg,./data/SegmentationClass\2007_001630.png
./data/JPEGImages\2007_001677.jpg,./data/SegmentationClass\2007_001677.png
./data/JPEGImages\2007_001678.jpg,./data/SegmentationClass\2007_001678.png
./data/JPEGImages\2007_001698.jpg,./data/SegmentationClass\2007_001698.png
./data/JPEGImages\2007_001704.jpg,./data/SegmentationClass\2007_001704.png
./data/JPEGImages\2007_001709.jpg,./data/SegmentationClass\2007_001709.png
./data/JPEGImages\2007_001717.jpg,./data/SegmentationClass\2007_001717.png
./data/JPEGImages\2007_001733.jpg,./data/SegmentationClass\2007_001733.png
./data/JPEGImages\2007_001761.jpg,./data/SegmentationClass\2007_001761.png
./data/JPEGImages\2007_001763.jpg,./data/SegmentationClass\2007_001763.png
./data/JPEGImages\2007_001764.jpg,./data/SegmentationClass\2007_001764.png
./data/JPEGImages\2007_001774.jpg,./data/SegmentationClass\2007_001774.png
./data/JPEGImages\2007_001825.jpg,./data/SegmentationClass\2007_001825.png
./data/JPEGImages\2007_001834.jpg,./data/SegmentationClass\2007_001834.png
./data/JPEGImages\2007_001857.jpg,./data/SegmentationClass\2007_001857.png
./data/JPEGImages\2007_001872.jpg,./data/SegmentationClass\2007_001872.png
./data/JPEGImages\2007_001884.jpg,./data/SegmentationClass\2007_001884.png
./data/JPEGImages\2007_001901.jpg,./data/SegmentationClass\2007_001901.png
./data/JPEGImages\2007_001917.jpg,./data/SegmentationClass\2007_001917.png
./data/JPEGImages\2007_001955.jpg,./data/SegmentationClass\2007_001955.png
./data/JPEGImages\2007_001960.jpg,./data/SegmentationClass\2007_001960.png
./data/JPEGImages\2007_002024.jpg,./data/SegmentationClass\2007_002024.png
./data/JPEGImages\2007_002046.jpg,./data/SegmentationClass\2007_002046.png
./data/JPEGImages\2007_002055.jpg,./data/SegmentationClass\2007_002055.png
./data/JPEGImages\2007_002088.jpg,./data/SegmentationClass\2007_002088.png
./data/JPEGImages\2007_002094.jpg,./data/SegmentationClass\2007_002094.png
./data/JPEGImages\2007_002099.jpg,./data/SegmentationClass\2007_002099.png
./data/JPEGImages\2007_002105.jpg,./data/SegmentationClass\2007_002105.png
./data/JPEGImages\2007_002107.jpg,./data/SegmentationClass\2007_002107.png
./data/JPEGImages\2007_002119.jpg,./data/SegmentationClass\2007_002119.png
./data/JPEGImages\2007_002120.jpg,./data/SegmentationClass\2007_002120.png
./data/JPEGImages\2007_002132.jpg,./data/SegmentationClass\2007_002132.png
./data/JPEGImages\2007_002142.jpg,./data/SegmentationClass\2007_002142.png
./data/JPEGImages\2007_002198.jpg,./data/SegmentationClass\2007_002198.png
./data/JPEGImages\2007_002212.jpg,./data/SegmentationClass\2007_002212.png
./data/JPEGImages\2007_002216.jpg,./data/SegmentationClass\2007_002216.png
./data/JPEGImages\2007_002227.jpg,./data/SegmentationClass\2007_002227.png
./data/JPEGImages\2007_002234.jpg,./data/SegmentationClass\2007_002234.png
./data/JPEGImages\2007_002260.jpg,./data/SegmentationClass\2007_002260.png
./data/JPEGImages\2007_002266.jpg,./data/SegmentationClass\2007_002266.png
./data/JPEGImages\2007_002268.jpg,./data/SegmentationClass\2007_002268.png
./data/JPEGImages\2007_002284.jpg,./data/SegmentationClass\2007_002284.png
./data/JPEGImages\2007_002293.jpg,./data/SegmentationClass\2007_002293.png
./data/JPEGImages\2007_002361.jpg,./data/SegmentationClass\2007_002361.png
./data/JPEGImages\2007_002368.jpg,./data/SegmentationClass\2007_002368.png
./data/JPEGImages\2007_002370.jpg,./data/SegmentationClass\2007_002370.png
./data/JPEGImages\2007_002376.jpg,./data/SegmentationClass\2007_002376.png
./data/JPEGImages\2007_002378.jpg,./data/SegmentationClass\2007_002378.png
./data/JPEGImages\2007_002387.jpg,./data/SegmentationClass\2007_002387.png
./data/JPEGImages\2007_002400.jpg,./data/SegmentationClass\2007_002400.png
./data/JPEGImages\2007_002403.jpg,./data/SegmentationClass\2007_002403.png
./data/JPEGImages\2007_002412.jpg,./data/SegmentationClass\2007_002412.png
./data/JPEGImages\2007_002426.jpg,./data/SegmentationClass\2007_002426.png
./data/JPEGImages\2007_002445.jpg,./data/SegmentationClass\2007_002445.png
./data/JPEGImages\2007_002462.jpg,./data/SegmentationClass\2007_002462.png
./data/JPEGImages\2007_002470.jpg,./data/SegmentationClass\2007_002470.png
./data/JPEGImages\2007_002488.jpg,./data/SegmentationClass\2007_002488.png
./data/JPEGImages\2007_002539.jpg,./data/SegmentationClass\2007_002539.png
./data/JPEGImages\2007_002545.jpg,./data/SegmentationClass\2007_002545.png
./data/JPEGImages\2007_002565.jpg,./data/SegmentationClass\2007_002565.png
./data/JPEGImages\2007_002597.jpg,./data/SegmentationClass\2007_002597.png
./data/JPEGImages\2007_002611.jpg,./data/SegmentationClass\2007_002611.png
./data/JPEGImages\2007_002618.jpg,./data/SegmentationClass\2007_002618.png
./data/JPEGImages\2007_002619.jpg,./data/SegmentationClass\2007_002619.png
./data/JPEGImages\2007_002624.jpg,./data/SegmentationClass\2007_002624.png
./data/JPEGImages\2007_002639.jpg,./data/SegmentationClass\2007_002639.png
./data/JPEGImages\2007_002643.jpg,./data/SegmentationClass\2007_002643.png
./data/JPEGImages\2007_002648.jpg,./data/SegmentationClass\2007_002648.png
./data/JPEGImages\2007_002668.jpg,./data/SegmentationClass\2007_002668.png
./data/JPEGImages\2007_002669.jpg,./data/SegmentationClass\2007_002669.png
./data/JPEGImages\2007_002719.jpg,./data/SegmentationClass\2007_002719.png
./data/JPEGImages\2007_002728.jpg,./data/SegmentationClass\2007_002728.png
./data/JPEGImages\2007_002760.jpg,./data/SegmentationClass\2007_002760.png
./data/JPEGImages\2007_002823.jpg,./data/SegmentationClass\2007_002823.png
./data/JPEGImages\2007_002824.jpg,./data/SegmentationClass\2007_002824.png
./data/JPEGImages\2007_002845.jpg,./data/SegmentationClass\2007_002845.png
./data/JPEGImages\2007_002852.jpg,./data/SegmentationClass\2007_002852.png
./data/JPEGImages\2007_002895.jpg,./data/SegmentationClass\2007_002895.png
./data/JPEGImages\2007_002896.jpg,./data/SegmentationClass\2007_002896.png
./data/JPEGImages\2007_002903.jpg,./data/SegmentationClass\2007_002903.png
./data/JPEGImages\2007_002914.jpg,./data/SegmentationClass\2007_002914.png
./data/JPEGImages\2007_002953.jpg,./data/SegmentationClass\2007_002953.png
./data/JPEGImages\2007_002954.jpg,./data/SegmentationClass\2007_002954.png
./data/JPEGImages\2007_002967.jpg,./data/SegmentationClass\2007_002967.png
./data/JPEGImages\2007_003000.jpg,./data/SegmentationClass\2007_003000.png
./data/JPEGImages\2007_003011.jpg,./data/SegmentationClass\2007_003011.png
./data/JPEGImages\2007_003020.jpg,./data/SegmentationClass\2007_003020.png
./data/JPEGImages\2007_003022.jpg,./data/SegmentationClass\2007_003022.png
./data/JPEGImages\2007_003051.jpg,./data/SegmentationClass\2007_003051.png
./data/JPEGImages\2007_003088.jpg,./data/SegmentationClass\2007_003088.png
./data/JPEGImages\2007_003101.jpg,./data/SegmentationClass\2007_003101.png
./data/JPEGImages\2007_003106.jpg,./data/SegmentationClass\2007_003106.png
./data/JPEGImages\2007_003110.jpg,./data/SegmentationClass\2007_003110.png
./data/JPEGImages\2007_003118.jpg,./data/SegmentationClass\2007_003118.png
./data/JPEGImages\2007_003131.jpg,./data/SegmentationClass\2007_003131.png
./data/JPEGImages\2007_003134.jpg,./data/SegmentationClass\2007_003134.png
./data/JPEGImages\2007_003137.jpg,./data/SegmentationClass\2007_003137.png
./data/JPEGImages\2007_003169.jpg,./data/SegmentationClass\2007_003169.png
./data/JPEGImages\2007_003178.jpg,./data/SegmentationClass\2007_003178.png
./data/JPEGImages\2007_003188.jpg,./data/SegmentationClass\2007_003188.png
./data/JPEGImages\2007_003189.jpg,./data/SegmentationClass\2007_003189.png
./data/JPEGImages\2007_003190.jpg,./data/SegmentationClass\2007_003190.png
./data/JPEGImages\2007_003191.jpg,./data/SegmentationClass\2007_003191.png
./data/JPEGImages\2007_003194.jpg,./data/SegmentationClass\2007_003194.png
./data/JPEGImages\2007_003195.jpg,./data/SegmentationClass\2007_003195.png
./data/JPEGImages\2007_003205.jpg,./data/SegmentationClass\2007_003205.png
./data/JPEGImages\2007_003207.jpg,./data/SegmentationClass\2007_003207.png
./data/JPEGImages\2007_003251.jpg,./data/SegmentationClass\2007_003251.png
./data/JPEGImages\2007_003267.jpg,./data/SegmentationClass\2007_003267.png
./data/JPEGImages\2007_003286.jpg,./data/SegmentationClass\2007_003286.png
./data/JPEGImages\2007_003330.jpg,./data/SegmentationClass\2007_003330.png
./data/JPEGImages\2007_003349.jpg,./data/SegmentationClass\2007_003349.png
./data/JPEGImages\2007_003367.jpg,./data/SegmentationClass\2007_003367.png
./data/JPEGImages\2007_003373.jpg,./data/SegmentationClass\2007_003373.png
./data/JPEGImages\2007_003431.jpg,./data/SegmentationClass\2007_003431.png
./data/JPEGImages\2007_003451.jpg,./data/SegmentationClass\2007_003451.png
./data/JPEGImages\2007_003499.jpg,./data/SegmentationClass\2007_003499.png
./data/JPEGImages\2007_003503.jpg,./data/SegmentationClass\2007_003503.png
./data/JPEGImages\2007_003506.jpg,./data/SegmentationClass\2007_003506.png
./data/JPEGImages\2007_003525.jpg,./data/SegmentationClass\2007_003525.png
./data/JPEGImages\2007_003529.jpg,./data/SegmentationClass\2007_003529.png
./data/JPEGImages\2007_003530.jpg,./data/SegmentationClass\2007_003530.png
./data/JPEGImages\2007_003541.jpg,./data/SegmentationClass\2007_003541.png
./data/JPEGImages\2007_003565.jpg,./data/SegmentationClass\2007_003565.png
./data/JPEGImages\2007_003571.jpg,./data/SegmentationClass\2007_003571.png
./data/JPEGImages\2007_003580.jpg,./data/SegmentationClass\2007_003580.png
./data/JPEGImages\2007_003587.jpg,./data/SegmentationClass\2007_003587.png
./data/JPEGImages\2007_003593.jpg,./data/SegmentationClass\2007_003593.png
./data/JPEGImages\2007_003604.jpg,./data/SegmentationClass\2007_003604.png
./data/JPEGImages\2007_003611.jpg,./data/SegmentationClass\2007_003611.png
./data/JPEGImages\2007_003621.jpg,./data/SegmentationClass\2007_003621.png
./data/JPEGImages\2007_003668.jpg,./data/SegmentationClass\2007_003668.png
./data/JPEGImages\2007_003682.jpg,./data/SegmentationClass\2007_003682.png
./data/JPEGImages\2007_003711.jpg,./data/SegmentationClass\2007_003711.png
./data/JPEGImages\2007_003714.jpg,./data/SegmentationClass\2007_003714.png
./data/JPEGImages\2007_003715.jpg,./data/SegmentationClass\2007_003715.png
./data/JPEGImages\2007_003778.jpg,./data/SegmentationClass\2007_003778.png
./data/JPEGImages\2007_003815.jpg,./data/SegmentationClass\2007_003815.png
./data/JPEGImages\2007_003841.jpg,./data/SegmentationClass\2007_003841.png
./data/JPEGImages\2007_003861.jpg,./data/SegmentationClass\2007_003861.png
./data/JPEGImages\2007_003872.jpg,./data/SegmentationClass\2007_003872.png
./data/JPEGImages\2007_003876.jpg,./data/SegmentationClass\2007_003876.png
./data/JPEGImages\2007_003910.jpg,./data/SegmentationClass\2007_003910.png
./data/JPEGImages\2007_003917.jpg,./data/SegmentationClass\2007_003917.png
./data/JPEGImages\2007_003957.jpg,./data/SegmentationClass\2007_003957.png
./data/JPEGImages\2007_003991.jpg,./data/SegmentationClass\2007_003991.png
./data/JPEGImages\2007_004003.jpg,./data/SegmentationClass\2007_004003.png
./data/JPEGImages\2007_004009.jpg,./data/SegmentationClass\2007_004009.png
./data/JPEGImages\2007_004033.jpg,./data/SegmentationClass\2007_004033.png
./data/JPEGImages\2007_004065.jpg,./data/SegmentationClass\2007_004065.png
./data/JPEGImages\2007_004081.jpg,./data/SegmentationClass\2007_004081.png
./data/JPEGImages\2007_004112.jpg,./data/SegmentationClass\2007_004112.png
./data/JPEGImages\2007_004121.jpg,./data/SegmentationClass\2007_004121.png
./data/JPEGImages\2007_004143.jpg,./data/SegmentationClass\2007_004143.png
./data/JPEGImages\2007_004166.jpg,./data/SegmentationClass\2007_004166.png
./data/JPEGImages\2007_004189.jpg,./data/SegmentationClass\2007_004189.png
./data/JPEGImages\2007_004190.jpg,./data/SegmentationClass\2007_004190.png
./data/JPEGImages\2007_004193.jpg,./data/SegmentationClass\2007_004193.png
./data/JPEGImages\2007_004241.jpg,./data/SegmentationClass\2007_004241.png
./data/JPEGImages\2007_004275.jpg,./data/SegmentationClass\2007_004275.png
./data/JPEGImages\2007_004281.jpg,./data/SegmentationClass\2007_004281.png
./data/JPEGImages\2007_004289.jpg,./data/SegmentationClass\2007_004289.png
./data/JPEGImages\2007_004291.jpg,./data/SegmentationClass\2007_004291.png
./data/JPEGImages\2007_004380.jpg,./data/SegmentationClass\2007_004380.png
./data/JPEGImages\2007_004392.jpg,./data/SegmentationClass\2007_004392.png
./data/JPEGImages\2007_004405.jpg,./data/SegmentationClass\2007_004405.png
./data/JPEGImages\2007_004423.jpg,./data/SegmentationClass\2007_004423.png
./data/JPEGImages\2007_004459.jpg,./data/SegmentationClass\2007_004459.png
./data/JPEGImages\2007_004476.jpg,./data/SegmentationClass\2007_004476.png
./data/JPEGImages\2007_004481.jpg,./data/SegmentationClass\2007_004481.png
./data/JPEGImages\2007_004483.jpg,./data/SegmentationClass\2007_004483.png
./data/JPEGImages\2007_004500.jpg,./data/SegmentationClass\2007_004500.png
./data/JPEGImages\2007_004510.jpg,./data/SegmentationClass\2007_004510.png
./data/JPEGImages\2007_004537.jpg,./data/SegmentationClass\2007_004537.png
./data/JPEGImages\2007_004538.jpg,./data/SegmentationClass\2007_004538.png
./data/JPEGImages\2007_004558.jpg,./data/SegmentationClass\2007_004558.png
./data/JPEGImages\2007_004627.jpg,./data/SegmentationClass\2007_004627.png
./data/JPEGImages\2007_004644.jpg,./data/SegmentationClass\2007_004644.png
./data/JPEGImages\2007_004649.jpg,./data/SegmentationClass\2007_004649.png
./data/JPEGImages\2007_004663.jpg,./data/SegmentationClass\2007_004663.png
./data/JPEGImages\2007_004705.jpg,./data/SegmentationClass\2007_004705.png
./data/JPEGImages\2007_004707.jpg,./data/SegmentationClass\2007_004707.png
./data/JPEGImages\2007_004712.jpg,./data/SegmentationClass\2007_004712.png
./data/JPEGImages\2007_004722.jpg,./data/SegmentationClass\2007_004722.png
./data/JPEGImages\2007_004768.jpg,./data/SegmentationClass\2007_004768.png
./data/JPEGImages\2007_004769.jpg,./data/SegmentationClass\2007_004769.png
./data/JPEGImages\2007_004810.jpg,./data/SegmentationClass\2007_004810.png
./data/JPEGImages\2007_004830.jpg,./data/SegmentationClass\2007_004830.png
./data/JPEGImages\2007_004841.jpg,./data/SegmentationClass\2007_004841.png
./data/JPEGImages\2007_004856.jpg,./data/SegmentationClass\2007_004856.png
./data/JPEGImages\2007_004866.jpg,./data/SegmentationClass\2007_004866.png
./data/JPEGImages\2007_004902.jpg,./data/SegmentationClass\2007_004902.png
./data/JPEGImages\2007_004948.jpg,./data/SegmentationClass\2007_004948.png
./data/JPEGImages\2007_004951.jpg,./data/SegmentationClass\2007_004951.png
./data/JPEGImages\2007_004969.jpg,./data/SegmentationClass\2007_004969.png
./data/JPEGImages\2007_004988.jpg,./data/SegmentationClass\2007_004988.png
./data/JPEGImages\2007_004998.jpg,./data/SegmentationClass\2007_004998.png
./data/JPEGImages\2007_005058.jpg,./data/SegmentationClass\2007_005058.png
./data/JPEGImages\2007_005064.jpg,./data/SegmentationClass\2007_005064.png
./data/JPEGImages\2007_005074.jpg,./data/SegmentationClass\2007_005074.png
./data/JPEGImages\2007_005086.jpg,./data/SegmentationClass\2007_005086.png
./data/JPEGImages\2007_005107.jpg,./data/SegmentationClass\2007_005107.png
./data/JPEGImages\2007_005114.jpg,./data/SegmentationClass\2007_005114.png
./data/JPEGImages\2007_005124.jpg,./data/SegmentationClass\2007_005124.png
./data/JPEGImages\2007_005130.jpg,./data/SegmentationClass\2007_005130.png
./data/JPEGImages\2007_005144.jpg,./data/SegmentationClass\2007_005144.png
./data/JPEGImages\2007_005149.jpg,./data/SegmentationClass\2007_005149.png
./data/JPEGImages\2007_005212.jpg,./data/SegmentationClass\2007_005212.png
./data/JPEGImages\2007_005227.jpg,./data/SegmentationClass\2007_005227.png
./data/JPEGImages\2007_005248.jpg,./data/SegmentationClass\2007_005248.png
./data/JPEGImages\2007_005262.jpg,./data/SegmentationClass\2007_005262.png
./data/JPEGImages\2007_005264.jpg,./data/SegmentationClass\2007_005264.png
./data/JPEGImages\2007_005266.jpg,./data/SegmentationClass\2007_005266.png
./data/JPEGImages\2007_005273.jpg,./data/SegmentationClass\2007_005273.png
./data/JPEGImages\2007_005281.jpg,./data/SegmentationClass\2007_005281.png
./data/JPEGImages\2007_005294.jpg,./data/SegmentationClass\2007_005294.png
./data/JPEGImages\2007_005296.jpg,./data/SegmentationClass\2007_005296.png
./data/JPEGImages\2007_005304.jpg,./data/SegmentationClass\2007_005304.png
./data/JPEGImages\2007_005314.jpg,./data/SegmentationClass\2007_005314.png
./data/JPEGImages\2007_005354.jpg,./data/SegmentationClass\2007_005354.png
./data/JPEGImages\2007_005358.jpg,./data/SegmentationClass\2007_005358.png
./data/JPEGImages\2007_005360.jpg,./data/SegmentationClass\2007_005360.png
./data/JPEGImages\2007_005368.jpg,./data/SegmentationClass\2007_005368.png
./data/JPEGImages\2007_005428.jpg,./data/SegmentationClass\2007_005428.png
./data/JPEGImages\2007_005430.jpg,./data/SegmentationClass\2007_005430.png
./data/JPEGImages\2007_005460.jpg,./data/SegmentationClass\2007_005460.png
./data/JPEGImages\2007_005469.jpg,./data/SegmentationClass\2007_005469.png
./data/JPEGImages\2007_005509.jpg,./data/SegmentationClass\2007_005509.png
./data/JPEGImages\2007_005547.jpg,./data/SegmentationClass\2007_005547.png
./data/JPEGImages\2007_005600.jpg,./data/SegmentationClass\2007_005600.png
./data/JPEGImages\2007_005608.jpg,./data/SegmentationClass\2007_005608.png
./data/JPEGImages\2007_005626.jpg,./data/SegmentationClass\2007_005626.png
./data/JPEGImages\2007_005647.jpg,./data/SegmentationClass\2007_005647.png
./data/JPEGImages\2007_005688.jpg,./data/SegmentationClass\2007_005688.png
./data/JPEGImages\2007_005689.jpg,./data/SegmentationClass\2007_005689.png
./data/JPEGImages\2007_005696.jpg,./data/SegmentationClass\2007_005696.png
./data/JPEGImages\2007_005702.jpg,./data/SegmentationClass\2007_005702.png
./data/JPEGImages\2007_005705.jpg,./data/SegmentationClass\2007_005705.png
./data/JPEGImages\2007_005759.jpg,./data/SegmentationClass\2007_005759.png
./data/JPEGImages\2007_005790.jpg,./data/SegmentationClass\2007_005790.png
./data/JPEGImages\2007_005797.jpg,./data/SegmentationClass\2007_005797.png
./data/JPEGImages\2007_005803.jpg,./data/SegmentationClass\2007_005803.png
./data/JPEGImages\2007_005813.jpg,./data/SegmentationClass\2007_005813.png
./data/JPEGImages\2007_005844.jpg,./data/SegmentationClass\2007_005844.png
./data/JPEGImages\2007_005845.jpg,./data/SegmentationClass\2007_005845.png
./data/JPEGImages\2007_005857.jpg,./data/SegmentationClass\2007_005857.png
./data/JPEGImages\2007_005859.jpg,./data/SegmentationClass\2007_005859.png
./data/JPEGImages\2007_005878.jpg,./data/SegmentationClass\2007_005878.png
./data/JPEGImages\2007_005902.jpg,./data/SegmentationClass\2007_005902.png
./data/JPEGImages\2007_005911.jpg,./data/SegmentationClass\2007_005911.png
./data/JPEGImages\2007_005915.jpg,./data/SegmentationClass\2007_005915.png
./data/JPEGImages\2007_005951.jpg,./data/SegmentationClass\2007_005951.png
./data/JPEGImages\2007_005988.jpg,./data/SegmentationClass\2007_005988.png
./data/JPEGImages\2007_005989.jpg,./data/SegmentationClass\2007_005989.png
./data/JPEGImages\2007_006004.jpg,./data/SegmentationClass\2007_006004.png
./data/JPEGImages\2007_006028.jpg,./data/SegmentationClass\2007_006028.png
./data/JPEGImages\2007_006046.jpg,./data/SegmentationClass\2007_006046.png
./data/JPEGImages\2007_006066.jpg,./data/SegmentationClass\2007_006066.png
./data/JPEGImages\2007_006076.jpg,./data/SegmentationClass\2007_006076.png
./data/JPEGImages\2007_006086.jpg,./data/SegmentationClass\2007_006086.png
./data/JPEGImages\2007_006117.jpg,./data/SegmentationClass\2007_006117.png
./data/JPEGImages\2007_006134.jpg,./data/SegmentationClass\2007_006134.png
./data/JPEGImages\2007_006136.jpg,./data/SegmentationClass\2007_006136.png
./data/JPEGImages\2007_006151.jpg,./data/SegmentationClass\2007_006151.png
./data/JPEGImages\2007_006171.jpg,./data/SegmentationClass\2007_006171.png
./data/JPEGImages\2007_006212.jpg,./data/SegmentationClass\2007_006212.png
